"Species","SVL","PW","PH","AXG","HL","HW","HD","SNT","ED","HDW","HDL","FLW","FLL"
"aequalis Kyaiktiyo",1.93074532831111,0.998064325625711,0.937419069652926,1.47715687284131,1.39628942632557,1.22626501299168,0.981270108605108,0.985615010075534,0.666453355953174,0.979744422257443,1.62449781098178,0.734925619670325,1.52510646136379
"aequalis Kyaiktiyo",1.96222723135009,0.92734143741868,0.921896517419767,1.53006127941463,1.36597187424471,1.19166117722276,0.96440090280705,0.978892869513275,0.717776407557599,1.01622640193027,1.6208824349992,0.639048607300915,1.51470172269121
"aequalis Kyaiktiyo",1.86528168499561,0.972619555602202,0.939259972448035,1.51156747297898,1.34529584955074,1.20790546817377,0.954335300653308,0.952570108456996,0.745459302200408,0.962101887934461,1.67621276057034,0.67803063541249,1.46356929865004
"aequalis Kyaiktiyo",1.94586232448962,0.940097366914498,0.903664017702079,1.52216928477197,1.36113961961201,1.19198479877799,0.937963169047517,0.970941778026423,0.705579863140242,0.918773594182536,1.63889725742178,0.738804990038549,1.52612410898652
"aequalis Kyaiktiyo",1.93746773964338,0.977156284321072,0.902007084475882,1.52992518149283,1.38758337836948,1.19961191971209,0.980235957929601,0.967657223718741,0.721229165912165,0.922672505799349,1.65202738085003,0.718423954507002,1.50016443485086
"aequalis Kyaiktiyo",1.84689354331663,0.953406351437087,0.931523534384359,1.53262196007395,1.35128823320847,1.20008417757356,0.945152094421049,0.977239452231664,0.712140082663601,0.872386836812467,1.64136042524298,0.603934313481849,1.51867680840846
"aequalis Kyaiktiyo",1.86652362553284,0.91198306429683,0.908502389648069,1.54186084371247,1.33607845282266,1.16763178222562,0.954309369273239,0.9806287371093,0.685981186704803,0.860195959917012,1.62495597213084,0.626679650114651,1.49926466694225
"aequalis Kyaiktiyo",1.91434315711944,0.949385660902393,0.914115396743105,1.54508060718773,1.34812402979958,1.19335353976077,0.987825976594536,1.01959874547142,0.69118436208288,0.903697155150183,1.6224898775812,0.705482582417773,1.52101382319458
"aequalis Kyaiktiyo",1.75595104100413,0.97047631854204,0.91407111358425,1.53346763333922,1.39443540831161,1.21688187316778,0.986223381593107,1.00020285293482,0.709531194508233,0.930266691673033,1.66550370858103,0.744635947337597,1.55160168640745
"aequalis Kyaiktiyo",1.87256414309065,0.925588908743633,0.91474255239713,1.52856184939168,1.36823709964462,1.18390928688613,0.949230581396618,0.946027631640442,0.708746504875715,0.891772720141523,1.5959333403379,0.605177829282154,1.49905388266486
"aequalis Kyaiktiyo",1.93424588102307,0.927111510592895,0.931893445924444,1.54195292201175,1.37463730506261,1.2028125443179,0.958023002856594,1.00184432026913,0.641610732526526,0.669589144590009,1.61599039485217,0.519330264413753,1.49946014396406
"aequalis Kyaiktiyo",1.93186451349203,0.987684314759116,0.897594066068918,1.54945137733072,1.38317472774692,1.20638734110952,0.978637603024414,0.997360155074183,0.717194623888608,0.782304721224772,1.65808249138227,0.604574713578713,1.53991887048761
"aequalis Kyaiktiyo",1.86486691432853,0.931475292703937,0.906596941142412,1.50722829528232,1.38603731621125,1.20022957283355,1.00922156603483,0.993464795845611,0.701452743304987,0.70002903876954,1.5063017903508,0.507300516362456,1.54257079260306
"aequalis Kyaiktiyo",1.83708315082319,0.948708552583126,0.902395369719578,1.51750993148626,1.36840261205022,1.17767473820826,0.933531003094887,0.980536912527136,0.63182191099162,0.910525862614319,1.60155491465232,0.613965154943451,1.45815177231126
"aequalis Kou Thi Nar Youn",1.92906112408477,0.883200107621819,0.903087403802099,1.48020253348583,1.33151027601321,1.20263024620777,0.965712064219232,0.949452226917137,0.6743300814991,0.741489072853339,1.58954407954472,0.537529086555774,1.48145801635079
"aequalis Kou Thi Nar Youn",1.88212591977003,0.904481472233961,0.880009416199025,1.52213098615193,1.30450355008163,1.1586013534923,0.912276042495908,0.923109355833784,0.670449544768668,0.720780758646523,1.5790033236698,0.547373636151601,1.28940517823845
"aequalis Kou Thi Nar Youn",1.83935232889542,0.890537605623748,0.926262219604911,1.50470995188253,1.31568451853805,1.1781949692317,0.982185289636545,0.932902043541904,0.704194481985663,0.813768723463232,1.5941267552952,0.617975386255494,1.4525260198506
"aequalis Kou Thi Nar Youn",1.85070748537454,0.932067694464857,0.896251882770007,1.51678932562045,1.30504901705917,1.16510222229486,0.941119151908349,0.931872193456197,0.645257474373331,0.753053883806481,1.56359455150067,0.468099960357075,1.45546331074667
"aequalis Kou Thi Nar Youn",1.82288694783415,0.926957121040523,0.89945502668481,1.4537896023198,1.34149275474116,1.16888512427577,0.958893001076002,0.940657000032747,0.679149657005463,0.780742807534436,1.60407411059398,0.535648964570745,1.47815950311999
"aequalis Kou Thi Nar Youn",1.94433459197078,0.9005491786914,0.892206096859488,1.49300996022524,1.32707439008825,1.1616508019278,0.948329248842907,0.936093447626281,0.681901178951865,0.760384054185406,1.59354009205121,0.587161032579477,1.46180847120421
"aequalis Kou Thi Nar Youn",1.89442683796419,0.912611752196915,0.925934897421349,1.50029180595768,1.31719345907193,1.14735531790496,0.927256716730423,0.927852763008286,0.656756141701654,0.756514563135355,1.58242517184731,0.485211296303163,1.45192871737807
"aequalis Kou Thi Nar Youn",1.83180580867439,0.885034163718906,0.928898585429125,1.47674869979055,1.32539635293447,1.17634936628976,0.934107587517777,0.938312961133305,0.684839300293959,0.769759472365717,1.58763138802479,0.573916677449452,1.45475916599514
"aequalis Kou Thi Nar Youn",1.80393484986384,0.877749508526194,0.883006783623539,1.50840686239157,1.32362482369313,1.17356737253263,0.943297366586637,0.935351317718326,0.654504385378374,0.712652467450105,1.57985585218708,0.539123145148097,1.42342958310912
"aequalis Kou Thi Nar Youn",1.8294324336176,0.899259236421184,0.887563894365274,1.50938693979744,1.32017386757823,1.17199726779402,0.930498653561007,0.94533157099382,0.68310100128023,0.713235844995907,1.59457649288217,0.549274480123517,1.45603858816962
"aequalis Kou Thi Nar Youn",1.86344182861371,0.947164924799057,0.947792465102279,1.49839288700068,1.34044240470918,1.19986519660608,0.957320019938829,0.963840436042247,0.683559014608733,0.791244999544526,1.61246501432977,0.549916972532537,1.49057103251879
"chanhanakwaensis",1.87419180467907,0.800738654456087,0.807413335644706,1.4674409950636,1.30912611521613,1.1026101842003,0.886606272000086,0.937210193457348,0.683801877905878,0.736129026701651,1.5563183782238,0.411634238315041,1.42172619450431
"chanhanakwaensis",1.86952506285723,0.786214176661072,0.768781705539604,1.4856501463929,1.29808132780569,1.08983896997624,0.863920733104828,0.916078454258567,0.633569258190548,0.73229414952036,1.54911638866692,0.47749757707249,1.41953804433632
"chanhanakwaensis",1.88360466092229,0.815009957080909,0.814543359515967,1.44354069966619,1.30956514368418,1.12220891473978,0.875805935436686,0.942364778794983,0.641880303180801,0.789903360645206,1.55544849346673,0.453930897421832,1.43677320414928
"chanhanakwaensis",1.82393045512556,0.785528450144638,0.759522222444589,1.44933899073063,1.32264866076463,1.11371621224769,0.862863974855046,0.923387112049908,0.644838693584239,0.799903994419693,1.55930038721872,0.523956944068938,1.46387832920217
"chanhanakwaensis",1.87233112123025,0.814998296503907,0.792111470782475,1.4603797181699,1.2799376725381,1.1032587023131,0.847402552750924,0.894311518357817,0.684490234503952,0.772495015053506,1.54352780693339,0.496571100081308,1.44213929672013
"chanhanakwaensis",1.86899690248714,0.78546856455506,0.769992005484812,1.41843318067403,1.31365420399734,1.12450192741142,0.888677816781209,0.948185291045437,0.679020544391287,0.698739084801595,1.55861470206591,0.490093819724916,1.43088825405909
"chanhanakwaensis",1.78951020409025,0.764058901235696,0.768085574540372,1.44528660322519,1.29726285375083,1.0980045478087,0.857261267869222,0.927620762985583,0.684887059012835,0.788163890841841,1.57407384172737,0.466020021023971,1.43148477489952
"chanhanakwaensis",1.8751770598147,0.797972974986591,0.77547755518517,1.44561483447078,1.30488687991203,1.11402435840512,0.876647880874202,0.924197863743442,0.697276768194866,0.774580891692426,1.5568733581349,0.455636407789015,1.44187758857547
"chanhanakwaensis",1.87198135384337,0.757930340234299,0.785742422674959,1.43041836014675,1.30974239109727,1.10210270186253,0.859624818485957,0.931690456605165,0.671659459889741,0.787702715051036,1.61949569342028,0.539210617085296,1.43326511407919
"chanhanakwaensis",1.84310814199961,0.787318629005185,0.823953428059504,1.45633287684827,1.31158762426219,1.09728578388177,0.879691952810045,0.929746064530098,0.67441461962221,0.689020581981753,1.55905026979081,0.479750363325693,1.42058925149353
"chanhanakwaensis",1.64473392744719,0.834482525887692,0.805955963445204,1.45432687294725,1.31290803104629,1.12589067311805,0.893287074319223,0.923072574452611,0.643061278470567,0.720783092884683,1.5918764455619,0.46505678056555,1.46098638317362
"chanhanakwaensis",1.85787502552356,0.818394475567602,0.8601992761999,1.48813333390046,1.32023388126762,1.13120286791108,0.907432895468909,0.939841555788768,0.633707693325744,0.659578952365251,1.58305188769845,0.432035256960736,1.44867737854949
"chanhanakwaensis",1.7001843296222,0.758667467103001,0.796349324524997,1.43397360155283,1.30518775883553,1.08729757494118,0.873970913112213,0.936503949514848,0.670647406493776,0.863002988993377,1.58278189701521,0.554194718120012,1.43578816610396
"chanhanakwaensis",1.77699158485641,0.795562789808864,0.785388927557687,1.46484236343774,1.31521055304673,1.10451990401271,0.891171430736904,0.913040959103615,0.656642728108871,0.850365820312093,1.56047272987009,0.481587345814526,1.44675738924195
"chanhanakwaensis",1.85985852048099,0.785432880044357,0.862368638670269,1.43459729154768,1.30480682228085,1.11833510101381,0.872969822801922,0.923664665857166,0.656575184808275,0.775484208405839,1.57710201249769,0.513048599823488,1.22650773512624
"chanhanakwaensis",1.55822842180333,0.790802277463923,0.797879215836465,1.44783641359789,1.29566451561143,1.10956341277779,0.877281159964762,0.920781388685737,0.680269779769368,0.714956597214849,1.53599019804683,0.398431299033471,1.37793335125143
"chanhanakwaensis",1.86183299765794,0.81574491886517,0.813551248516288,1.44516282847265,1.28543615032155,1.10335550713573,0.869634282838772,0.919471106806661,0.641569895792618,0.707011977867098,1.56334038843311,0.479383549787302,1.42341716864957
"chanhanakwaensis",1.6628522332648,0.796894948708379,0.820320042636319,1.46654062490673,1.30843834337715,1.11314285770368,0.846461749765797,0.942008977446531,0.650916962013499,0.710448230222213,1.57206747916073,0.564762453331881,1.41432794410516
"taungwineensis",1.86117583551303,0.82854363847692,0.814697933817277,1.4284434531245,1.32798893162149,1.09699964578679,0.875849219567483,0.937671171144008,0.639774366098534,0.82648383518112,1.57826264855168,0.595389908001698,1.43790676945409
"taungwineensis",1.77151398997967,0.857929440085638,0.874756821968148,1.46108732905391,1.29465913435169,1.12958935026681,0.908672607705675,0.895038897480185,0.612594824197953,0.828797078642573,1.65822372972707,0.638823450693997,1.46453580847063
"taungwineensis",1.79323144705652,0.846842510261422,0.816163545482888,1.4591108216781,1.2995526792015,1.11615997553084,0.883447488322903,0.923944960055841,0.666678082490051,0.852379871848487,1.44281221635047,0.491939813904967,1.44552275035328
"taungwineensis",1.8777743499914,0.847090953011423,0.812317290932121,1.46940488494926,1.31005841929154,1.12782141904112,0.894054793187827,0.942061113167324,0.659537250192161,0.833997736213457,1.54926722823462,0.592052936810896,1.45222666293136
"taungwineensis",1.76996780132944,0.840504595959726,0.828079903028697,1.46925150484301,1.32189121079735,1.12214277958123,0.901543167270308,0.927058396652519,0.670525577476924,0.806787727926281,1.66459576256727,0.549830484292848,1.46719149727499
"taungwineensis",1.86183299765794,0.866687455696067,0.884313783554156,1.46510389646542,1.30808429703625,1.14512366696588,0.89460636004372,0.922258197408716,0.658537286843828,0.834119228460019,1.57024953422191,0.607171559233635,1.46637297437713
"taungwineensis",1.86468903413685,0.848873331713733,0.836657007946069,1.48065392258739,1.31197296167388,1.11298055907717,0.881738737495192,0.900144130856731,0.673801582144404,0.821336657833848,1.58542212680537,0.59458324130609,1.48586573714442
"taungwineensis",1.8593785044256,0.880937538305155,0.833876695513848,1.47895945501459,1.29614037744703,1.11963880847621,0.898203509452499,0.924168281821918,0.656043292287073,0.857565982673028,1.5943366532597,0.56444057964078,1.47291221171855
"taungwineensis",1.82962535335805,0.901112800988508,0.744077543184635,1.46954252071636,1.3074861375084,1.11152636164796,0.909427365632421,0.94536681319429,0.612888479764874,0.871217850950222,1.58239917741866,0.499470034422781,1.4562008112548
"taungwineensis",1.78139630519679,0.879849327396445,0.854770716009892,1.47710507486563,1.3255507953705,1.12430884047478,0.874154400896526,0.966993671665667,0.715820831413577,0.81036829176404,1.46010463536996,0.668125485181926,1.46457181010756
"taungwineensis",1.85095239979349,0.876644724676459,0.941117657109225,1.48185178357789,1.31096141315394,1.14520233946105,0.931936711549578,0.930445020761265,0.713542188068573,0.722520434043958,1.58433974785518,0.611014019327113,1.45797038026089
"maelanoi",1.84584190742176,0.94953021018788,0.934894643052636,1.55623204268018,1.37481090172411,1.20386527148089,0.968443137779319,0.971621812383452,0.737372027431173,0.917968738958656,1.66681011916855,0.662210363010772,1.53616110913372
"maelanoi",1.9599472157085,0.949972289115711,0.93126011252434,1.54408213366766,1.36936312400846,1.21405754516457,1.00170524995802,0.981352425690562,0.71081854375716,0.94318957145971,1.66717842444403,0.703864016109412,1.51542556457043
"maelanoi",1.87151455870838,0.977804474895459,0.914554835307314,1.56942406890668,1.36727053902321,1.20597798105983,0.970112620555818,0.978664564608621,0.675249346786343,0.930634649791855,1.68645781652767,0.62218280695367,1.5454842646647
"maelanoi",1.83695673705955,0.926527573287784,0.901824335585238,1.55681195690726,1.36585677183399,1.20632245258337,0.991490136606615,0.980123919141723,0.681197517869009,0.923016612232788,1.66030443788597,0.645417875496465,1.52114856027934
"maelanoi",1.87122255675971,0.914841610260786,0.893148362168424,1.52832922311038,1.35953320917528,1.19064067011846,0.945169862125557,0.963003065529333,0.680393204968551,0.891017015050141,1.65503554323398,0.67701116018176,1.51836399030538
"maelanoi",1.94235534970768,0.956332364116629,0.928874611571314,1.55600294619236,1.37298883662249,1.21254761663067,0.962749646185755,0.983132234292523,0.669936450225044,0.909076383789966,1.66466269776149,0.665606889420026,1.54710409517316
"maelanoi",1.94645226501307,0.92953253833654,0.89713997392773,1.55445394009966,1.35654362395696,1.19949573463853,0.956085284175313,0.96170467765757,0.692280227742636,0.912367835507016,1.66131089024236,0.618630525187029,1.53686992375951
"maelanoi",1.94393946447222,0.94374133302076,0.88645425111138,1.55607344807345,1.36864427619397,1.19868392162483,0.960571604314813,0.98020407806891,0.69389633721651,0.855593616914975,1.66759977828984,0.644968448578158,1.54512642798725
"maelanoi",1.86427369680438,0.969691170239915,0.909413335476166,1.54165955959145,1.36214965076506,1.22502672944594,0.969011620611569,0.987927689620087,0.672311435651424,0.862098788558914,1.66354574594662,0.707188940030341,1.55967776011951
"sinyineensis",1.94046667766353,0.918980609020306,0.958034364546471,1.55400340863443,1.40667838689976,1.20560369275464,0.945912740706659,0.999450698209158,0.756704593586426,0.858469708935057,1.64991624472611,0.619367815441391,1.5379444594359
"sinyineensis",1.92783213286658,0.912421998816019,0.914786365833125,1.56027440973592,1.40041019822487,1.21478448417394,0.965246759685911,1.01581284735809,0.804382229851747,0.913251511573374,1.68452258071425,0.662676199985893,1.54063222594381
"sinyineensis",1.95177450808173,0.910851574832962,0.924615294647983,1.59578920129279,1.38607551368619,1.22228840507832,1.00057520521097,1.00273022852118,0.7760678211456,0.921258963795742,1.66632099745086,0.58319949636502,1.538312902293
"sinyineensis",1.92593059786847,0.941462650377023,0.959133326792542,1.57431029755225,1.40871260959654,1.25391834971447,1.01349305568932,1.02485641248064,0.779356491262191,0.937146821104725,1.67474034744752,0.632656799010868,1.53630300822924
"sinyineensis",1.94384062640126,0.9225623758199,0.952201707338679,1.54181853507165,1.40243255376686,1.2550859994111,1.03112764688831,1.02297734631635,0.772899980304773,0.858563841114148,1.64976069816412,0.667597549721124,1.52291948744089
"sinyineensis",1.89014146006458,0.900627589018832,0.924477047293436,1.57866653537991,1.38437300422083,1.19444426488125,0.952978247607552,1.00353990418052,0.721835310080063,0.901089119123797,1.65581057971274,0.622493292426655,1.529549459418
"sinyineensis",1.88716702089477,0.946531413016514,0.9957312808237,1.59278726473925,1.4220062809775,1.25935795986804,1.0384464568398,1.04799179257048,0.794310441592929,0.852962346239595,1.68483178728296,0.645874357210502,1.54240843544501
"sinyineensis",1.87139778148748,0.910436399786406,0.915003712183007,1.54350094007227,1.39085045500275,1.22917304496952,0.988303902424414,0.989717422569137,0.791694959663952,0.911325583299847,1.64829947275262,0.613238310428893,1.53188808124203
